"TIMESTAMP","tree_infection_status","tree_ID","Psi_trunk_MPa"
"2018-04-02 12:50:00","uninfected","E_moluccana_uninfected_1",-2.45
"2018-04-02 13:00:00","uninfected","E_moluccana_uninfected_1",-2.46
"2018-04-02 13:10:00","uninfected","E_moluccana_uninfected_1",-2.55
"2018-04-02 13:20:00","uninfected","E_moluccana_uninfected_1",-2.61
"2018-04-02 13:30:00","uninfected","E_moluccana_uninfected_1",-2.61
"2018-04-02 13:40:00","uninfected","E_moluccana_uninfected_1",-2.72
"2018-04-02 13:50:00","uninfected","E_moluccana_uninfected_1",-2.93
"2018-04-02 14:00:00","uninfected","E_moluccana_uninfected_1",-3.18
"2018-04-02 14:10:00","uninfected","E_moluccana_uninfected_1",-3.52
"2018-04-02 14:20:00","uninfected","E_moluccana_uninfected_1",-3.47
"2018-04-02 14:30:00","uninfected","E_moluccana_uninfected_1",-3.38
"2018-04-02 14:40:00","uninfected","E_moluccana_uninfected_1",-3.37
"2018-04-02 14:50:00","uninfected","E_moluccana_uninfected_1",-3.36
"2018-04-02 15:00:00","uninfected","E_moluccana_uninfected_1",-3.31
"2018-04-02 15:10:00","uninfected","E_moluccana_uninfected_1",-3.57
"2018-04-02 15:20:00","uninfected","E_moluccana_uninfected_1",-3.75
"2018-04-02 15:30:00","uninfected","E_moluccana_uninfected_1",-3.64
"2018-04-02 15:40:00","uninfected","E_moluccana_uninfected_1",-3.51
"2018-04-02 15:50:00","uninfected","E_moluccana_uninfected_1",-3.39
"2018-04-02 16:00:00","uninfected","E_moluccana_uninfected_1",-3.33
"2018-04-02 16:10:00","uninfected","E_moluccana_uninfected_1",-3.28
"2018-04-02 16:20:00","uninfected","E_moluccana_uninfected_1",-3.43
"2018-04-02 16:30:00","uninfected","E_moluccana_uninfected_1",-3.44
"2018-04-02 16:40:00","uninfected","E_moluccana_uninfected_1",-3.43
"2018-04-02 16:50:00","uninfected","E_moluccana_uninfected_1",-3.28
"2018-04-02 17:00:00","uninfected","E_moluccana_uninfected_1",-3.24
"2018-04-02 17:10:00","uninfected","E_moluccana_uninfected_1",-3.23
"2018-04-02 17:20:00","uninfected","E_moluccana_uninfected_1",-3.19
"2018-04-02 17:30:00","uninfected","E_moluccana_uninfected_1",-3.08
"2018-04-02 17:40:00","uninfected","E_moluccana_uninfected_1",-3.07
"2018-04-02 17:50:00","uninfected","E_moluccana_uninfected_1",-3.02
"2018-04-02 18:00:00","uninfected","E_moluccana_uninfected_1",-2.88
"2018-04-02 18:10:00","uninfected","E_moluccana_uninfected_1",-2.7
"2018-04-02 18:20:00","uninfected","E_moluccana_uninfected_1",-2.57
"2018-04-02 18:30:00","uninfected","E_moluccana_uninfected_1",-2.46
"2018-04-02 18:40:00","uninfected","E_moluccana_uninfected_1",-2.41
"2018-04-02 18:50:00","uninfected","E_moluccana_uninfected_1",-2.28
"2018-04-02 19:00:00","uninfected","E_moluccana_uninfected_1",-2.09
"2018-04-02 19:10:00","uninfected","E_moluccana_uninfected_1",-2.19
"2018-04-02 19:20:00","uninfected","E_moluccana_uninfected_1",-2.13
"2018-04-02 19:30:00","uninfected","E_moluccana_uninfected_1",-2.12
"2018-04-02 19:40:00","uninfected","E_moluccana_uninfected_1",-2.06
"2018-04-02 19:50:00","uninfected","E_moluccana_uninfected_1",-2.02
"2018-04-02 20:00:00","uninfected","E_moluccana_uninfected_1",-2
"2018-04-02 20:10:00","uninfected","E_moluccana_uninfected_1",-2.03
"2018-04-02 20:20:00","uninfected","E_moluccana_uninfected_1",-1.97
"2018-04-02 20:30:00","uninfected","E_moluccana_uninfected_1",-1.92
"2018-04-02 20:40:00","uninfected","E_moluccana_uninfected_1",-1.83
"2018-04-02 20:50:00","uninfected","E_moluccana_uninfected_1",-1.82
"2018-04-02 21:00:00","uninfected","E_moluccana_uninfected_1",-1.75
"2018-04-02 21:10:00","uninfected","E_moluccana_uninfected_1",-1.66
"2018-04-02 21:20:00","uninfected","E_moluccana_uninfected_1",-1.63
"2018-04-02 21:30:00","uninfected","E_moluccana_uninfected_1",-1.63
"2018-04-02 21:40:00","uninfected","E_moluccana_uninfected_1",-1.6
"2018-04-02 21:50:00","uninfected","E_moluccana_uninfected_1",-1.64
"2018-04-02 22:00:00","uninfected","E_moluccana_uninfected_1",-1.65
"2018-04-02 22:10:00","uninfected","E_moluccana_uninfected_1",-1.61
"2018-04-02 22:20:00","uninfected","E_moluccana_uninfected_1",-1.64
"2018-04-02 22:30:00","uninfected","E_moluccana_uninfected_1",-1.62
"2018-04-02 22:40:00","uninfected","E_moluccana_uninfected_1",-1.62
"2018-04-02 22:50:00","uninfected","E_moluccana_uninfected_1",-1.61
"2018-04-02 23:00:00","uninfected","E_moluccana_uninfected_1",-1.59
"2018-04-02 23:10:00","uninfected","E_moluccana_uninfected_1",-1.56
"2018-04-02 23:20:00","uninfected","E_moluccana_uninfected_1",-1.55
"2018-04-02 23:30:00","uninfected","E_moluccana_uninfected_1",-1.51
"2018-04-02 23:40:00","uninfected","E_moluccana_uninfected_1",-1.55
"2018-04-02 23:50:00","uninfected","E_moluccana_uninfected_1",-1.5
"2018-03-25 00:00:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-25 00:10:00","uninfected","E_moluccana_uninfected_2",-0.87
"2018-03-25 00:20:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-25 00:30:00","uninfected","E_moluccana_uninfected_2",-0.88
"2018-03-25 00:40:00","uninfected","E_moluccana_uninfected_2",-0.87
"2018-03-25 00:50:00","uninfected","E_moluccana_uninfected_2",-0.89
"2018-03-25 01:00:00","uninfected","E_moluccana_uninfected_2",-0.88
"2018-03-25 01:10:00","uninfected","E_moluccana_uninfected_2",-0.87
"2018-03-25 01:20:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 01:30:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 01:40:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 01:50:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 02:00:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-25 02:10:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-25 02:20:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 02:30:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 02:40:00","uninfected","E_moluccana_uninfected_2",-0.76
"2018-03-25 02:50:00","uninfected","E_moluccana_uninfected_2",-0.81
"2018-03-25 03:00:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-25 03:10:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 03:20:00","uninfected","E_moluccana_uninfected_2",-0.78
"2018-03-25 03:30:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 03:40:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 03:50:00","uninfected","E_moluccana_uninfected_2",-0.77
"2018-03-25 04:00:00","uninfected","E_moluccana_uninfected_2",-0.76
"2018-03-25 04:10:00","uninfected","E_moluccana_uninfected_2",-0.78
"2018-03-25 04:20:00","uninfected","E_moluccana_uninfected_2",-0.77
"2018-03-25 04:30:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 04:40:00","uninfected","E_moluccana_uninfected_2",-0.8
"2018-03-25 04:50:00","uninfected","E_moluccana_uninfected_2",-0.79
"2018-03-25 05:00:00","uninfected","E_moluccana_uninfected_2",-0.81
"2018-03-25 05:10:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-25 05:20:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 05:30:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 05:40:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 05:50:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 06:00:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 06:10:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-25 06:20:00","uninfected","E_moluccana_uninfected_2",-0.83
"2018-03-25 06:30:00","uninfected","E_moluccana_uninfected_2",-0.85
"2018-03-25 06:40:00","uninfected","E_moluccana_uninfected_2",-0.86
"2018-03-25 06:50:00","uninfected","E_moluccana_uninfected_2",-0.85
"2018-03-25 07:00:00","uninfected","E_moluccana_uninfected_2",-0.85
"2018-03-25 07:10:00","uninfected","E_moluccana_uninfected_2",-0.87
"2018-03-25 07:20:00","uninfected","E_moluccana_uninfected_2",-0.89
"2018-03-25 07:30:00","uninfected","E_moluccana_uninfected_2",-0.88
"2018-03-25 07:40:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-25 07:50:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-25 08:00:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-25 08:10:00","uninfected","E_moluccana_uninfected_2",-0.94
"2018-03-25 08:20:00","uninfected","E_moluccana_uninfected_2",-1
"2018-03-25 08:30:00","uninfected","E_moluccana_uninfected_2",-1.03
"2018-03-25 08:40:00","uninfected","E_moluccana_uninfected_2",-1.12
"2018-03-25 08:50:00","uninfected","E_moluccana_uninfected_2",-1.26
"2018-03-25 09:00:00","uninfected","E_moluccana_uninfected_2",-1.53
"2018-03-25 09:10:00","uninfected","E_moluccana_uninfected_2",-1.78
"2018-03-25 09:20:00","uninfected","E_moluccana_uninfected_2",-1.93
"2018-03-25 09:30:00","uninfected","E_moluccana_uninfected_2",-1.99
"2018-03-25 09:40:00","uninfected","E_moluccana_uninfected_2",-1.93
"2018-03-25 09:50:00","uninfected","E_moluccana_uninfected_2",-1.89
"2018-03-25 10:00:00","uninfected","E_moluccana_uninfected_2",-1.8
"2018-03-25 10:10:00","uninfected","E_moluccana_uninfected_2",-1.56
"2018-03-25 10:20:00","uninfected","E_moluccana_uninfected_2",-1.44
"2018-03-25 10:30:00","uninfected","E_moluccana_uninfected_2",-1.51
"2018-03-25 10:40:00","uninfected","E_moluccana_uninfected_2",-1.64
"2018-03-25 10:50:00","uninfected","E_moluccana_uninfected_2",-1.85
"2018-03-25 11:00:00","uninfected","E_moluccana_uninfected_2",-2.06
"2018-03-25 11:10:00","uninfected","E_moluccana_uninfected_2",-2.33
"2018-03-25 11:20:00","uninfected","E_moluccana_uninfected_2",-2.44
"2018-03-25 11:30:00","uninfected","E_moluccana_uninfected_2",-2.56
"2018-03-25 11:40:00","uninfected","E_moluccana_uninfected_2",-2.72
"2018-03-25 11:50:00","uninfected","E_moluccana_uninfected_2",-2.84
"2018-03-25 12:00:00","uninfected","E_moluccana_uninfected_2",-2.87
"2018-03-25 12:10:00","uninfected","E_moluccana_uninfected_2",-3.03
"2018-03-25 12:20:00","uninfected","E_moluccana_uninfected_2",-3.04
"2018-03-25 12:30:00","uninfected","E_moluccana_uninfected_2",-3
"2018-03-25 12:40:00","uninfected","E_moluccana_uninfected_2",-3.03
"2018-03-25 12:50:00","uninfected","E_moluccana_uninfected_2",-3.12
"2018-03-25 13:00:00","uninfected","E_moluccana_uninfected_2",-3.17
"2018-03-25 13:10:00","uninfected","E_moluccana_uninfected_2",-3.17
"2018-03-25 13:20:00","uninfected","E_moluccana_uninfected_2",-3.23
"2018-03-25 13:30:00","uninfected","E_moluccana_uninfected_2",-3.08
"2018-03-25 13:40:00","uninfected","E_moluccana_uninfected_2",-3.19
"2018-03-25 13:50:00","uninfected","E_moluccana_uninfected_2",-3.17
"2018-03-25 14:00:00","uninfected","E_moluccana_uninfected_2",-3.05
"2018-03-25 14:10:00","uninfected","E_moluccana_uninfected_2",-2.94
"2018-03-25 14:20:00","uninfected","E_moluccana_uninfected_2",-2.94
"2018-03-25 14:30:00","uninfected","E_moluccana_uninfected_2",-2.9
"2018-03-25 14:40:00","uninfected","E_moluccana_uninfected_2",-2.88
"2018-03-25 14:50:00","uninfected","E_moluccana_uninfected_2",-2.83
"2018-03-25 15:00:00","uninfected","E_moluccana_uninfected_2",-2.86
"2018-03-25 15:10:00","uninfected","E_moluccana_uninfected_2",-2.87
"2018-03-25 15:20:00","uninfected","E_moluccana_uninfected_2",-2.9
"2018-03-25 15:30:00","uninfected","E_moluccana_uninfected_2",-2.91
"2018-03-25 15:40:00","uninfected","E_moluccana_uninfected_2",-2.91
"2018-03-25 15:50:00","uninfected","E_moluccana_uninfected_2",-2.87
"2018-03-25 16:00:00","uninfected","E_moluccana_uninfected_2",-2.82
"2018-03-25 16:10:00","uninfected","E_moluccana_uninfected_2",-2.69
"2018-03-25 16:20:00","uninfected","E_moluccana_uninfected_2",-2.64
"2018-03-25 16:30:00","uninfected","E_moluccana_uninfected_2",-2.73
"2018-03-25 16:40:00","uninfected","E_moluccana_uninfected_2",-2.73
"2018-03-25 16:50:00","uninfected","E_moluccana_uninfected_2",-2.7
"2018-03-25 17:00:00","uninfected","E_moluccana_uninfected_2",-2.67
"2018-03-25 17:10:00","uninfected","E_moluccana_uninfected_2",-2.62
"2018-03-25 17:20:00","uninfected","E_moluccana_uninfected_2",-2.53
"2018-03-25 17:30:00","uninfected","E_moluccana_uninfected_2",-2.44
"2018-03-25 17:40:00","uninfected","E_moluccana_uninfected_2",-2.39
"2018-03-25 17:50:00","uninfected","E_moluccana_uninfected_2",-2.33
"2018-03-25 18:00:00","uninfected","E_moluccana_uninfected_2",-2.27
"2018-03-25 18:10:00","uninfected","E_moluccana_uninfected_2",-2.22
"2018-03-25 18:20:00","uninfected","E_moluccana_uninfected_2",-2.08
"2018-03-25 18:30:00","uninfected","E_moluccana_uninfected_2",-1.78
"2018-03-25 18:40:00","uninfected","E_moluccana_uninfected_2",-1.58
"2018-03-25 18:50:00","uninfected","E_moluccana_uninfected_2",-1.5
"2018-03-25 19:00:00","uninfected","E_moluccana_uninfected_2",-1.44
"2018-03-25 19:10:00","uninfected","E_moluccana_uninfected_2",-1.42
"2018-03-25 19:20:00","uninfected","E_moluccana_uninfected_2",-1.39
"2018-03-25 19:30:00","uninfected","E_moluccana_uninfected_2",-1.39
"2018-03-25 19:40:00","uninfected","E_moluccana_uninfected_2",-1.37
"2018-03-25 19:50:00","uninfected","E_moluccana_uninfected_2",-1.37
"2018-03-25 20:00:00","uninfected","E_moluccana_uninfected_2",-1.36
"2018-03-25 20:10:00","uninfected","E_moluccana_uninfected_2",-1.33
"2018-03-25 20:20:00","uninfected","E_moluccana_uninfected_2",-1.33
"2018-03-25 20:30:00","uninfected","E_moluccana_uninfected_2",-1.32
"2018-03-25 20:40:00","uninfected","E_moluccana_uninfected_2",-1.31
"2018-03-25 20:50:00","uninfected","E_moluccana_uninfected_2",-1.3
"2018-03-25 21:00:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-25 21:10:00","uninfected","E_moluccana_uninfected_2",-1.29
"2018-03-25 21:20:00","uninfected","E_moluccana_uninfected_2",-1.23
"2018-03-25 21:30:00","uninfected","E_moluccana_uninfected_2",-1.28
"2018-03-25 21:40:00","uninfected","E_moluccana_uninfected_2",-1.25
"2018-03-25 21:50:00","uninfected","E_moluccana_uninfected_2",-1.23
"2018-03-25 22:00:00","uninfected","E_moluccana_uninfected_2",-1.22
"2018-03-25 22:10:00","uninfected","E_moluccana_uninfected_2",-1.18
"2018-03-25 22:20:00","uninfected","E_moluccana_uninfected_2",-1.17
"2018-03-25 22:30:00","uninfected","E_moluccana_uninfected_2",-1.16
"2018-03-25 22:40:00","uninfected","E_moluccana_uninfected_2",-1.13
"2018-03-25 22:50:00","uninfected","E_moluccana_uninfected_2",-1.13
"2018-03-25 23:00:00","uninfected","E_moluccana_uninfected_2",-1.1
"2018-03-25 23:10:00","uninfected","E_moluccana_uninfected_2",-1.11
"2018-03-25 23:20:00","uninfected","E_moluccana_uninfected_2",-1.12
"2018-03-25 23:30:00","uninfected","E_moluccana_uninfected_2",-1.1
"2018-03-25 23:40:00","uninfected","E_moluccana_uninfected_2",-1.12
"2018-03-25 23:50:00","uninfected","E_moluccana_uninfected_2",-1.09
"2018-03-26 00:00:00","uninfected","E_moluccana_uninfected_2",-1.07
"2018-03-26 00:10:00","uninfected","E_moluccana_uninfected_2",-1.06
"2018-03-26 00:20:00","uninfected","E_moluccana_uninfected_2",-1.03
"2018-03-26 00:30:00","uninfected","E_moluccana_uninfected_2",-1.05
"2018-03-26 00:40:00","uninfected","E_moluccana_uninfected_2",-1.02
"2018-03-26 00:50:00","uninfected","E_moluccana_uninfected_2",-1.04
"2018-03-26 01:00:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 01:10:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-26 01:20:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 01:30:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 01:40:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 01:50:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-26 02:00:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-26 02:10:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-26 02:20:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 02:30:00","uninfected","E_moluccana_uninfected_2",-0.93
"2018-03-26 02:40:00","uninfected","E_moluccana_uninfected_2",-0.94
"2018-03-26 02:50:00","uninfected","E_moluccana_uninfected_2",-0.94
"2018-03-26 03:00:00","uninfected","E_moluccana_uninfected_2",-0.97
"2018-03-26 03:10:00","uninfected","E_moluccana_uninfected_2",-0.97
"2018-03-26 03:20:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 03:30:00","uninfected","E_moluccana_uninfected_2",-0.95
"2018-03-26 03:40:00","uninfected","E_moluccana_uninfected_2",-0.95
"2018-03-26 03:50:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 04:00:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 04:10:00","uninfected","E_moluccana_uninfected_2",-0.97
"2018-03-26 04:20:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 04:30:00","uninfected","E_moluccana_uninfected_2",-0.96
"2018-03-26 04:40:00","uninfected","E_moluccana_uninfected_2",-0.97
"2018-03-26 04:50:00","uninfected","E_moluccana_uninfected_2",-0.94
"2018-03-26 05:00:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 05:10:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-26 05:20:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 05:30:00","uninfected","E_moluccana_uninfected_2",-0.93
"2018-03-26 05:40:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 05:50:00","uninfected","E_moluccana_uninfected_2",-0.94
"2018-03-26 06:00:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-26 06:10:00","uninfected","E_moluccana_uninfected_2",-0.9
"2018-03-26 06:20:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-26 06:30:00","uninfected","E_moluccana_uninfected_2",-0.88
"2018-03-26 06:40:00","uninfected","E_moluccana_uninfected_2",-0.86
"2018-03-26 06:50:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-26 07:00:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-26 07:10:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-26 07:20:00","uninfected","E_moluccana_uninfected_2",-0.81
"2018-03-26 07:30:00","uninfected","E_moluccana_uninfected_2",-0.79
"2018-03-26 07:40:00","uninfected","E_moluccana_uninfected_2",-0.79
"2018-03-26 07:50:00","uninfected","E_moluccana_uninfected_2",-0.81
"2018-03-26 08:00:00","uninfected","E_moluccana_uninfected_2",-0.82
"2018-03-26 08:10:00","uninfected","E_moluccana_uninfected_2",-0.86
"2018-03-26 08:20:00","uninfected","E_moluccana_uninfected_2",-0.92
"2018-03-26 08:30:00","uninfected","E_moluccana_uninfected_2",-1.05
"2018-03-26 08:40:00","uninfected","E_moluccana_uninfected_2",-1.35
"2018-03-26 08:50:00","uninfected","E_moluccana_uninfected_2",-1.55
"2018-03-26 09:00:00","uninfected","E_moluccana_uninfected_2",-1.66
"2018-03-26 09:10:00","uninfected","E_moluccana_uninfected_2",-1.62
"2018-03-26 09:20:00","uninfected","E_moluccana_uninfected_2",-1.61
"2018-03-26 09:30:00","uninfected","E_moluccana_uninfected_2",-1.59
"2018-03-26 09:40:00","uninfected","E_moluccana_uninfected_2",-1.5
"2018-03-26 09:50:00","uninfected","E_moluccana_uninfected_2",-1.35
"2018-03-26 10:00:00","uninfected","E_moluccana_uninfected_2",-1.23
"2018-03-26 10:10:00","uninfected","E_moluccana_uninfected_2",-1.12
"2018-03-26 10:20:00","uninfected","E_moluccana_uninfected_2",-1.05
"2018-03-26 10:30:00","uninfected","E_moluccana_uninfected_2",-1.08
"2018-03-26 10:40:00","uninfected","E_moluccana_uninfected_2",-1.05
"2018-03-26 10:50:00","uninfected","E_moluccana_uninfected_2",-1.11
"2018-03-26 11:00:00","uninfected","E_moluccana_uninfected_2",-1.17
"2018-03-26 11:10:00","uninfected","E_moluccana_uninfected_2",-1.18
"2018-03-26 11:20:00","uninfected","E_moluccana_uninfected_2",-1.11
"2018-03-26 11:30:00","uninfected","E_moluccana_uninfected_2",-1.16
"2018-03-26 11:40:00","uninfected","E_moluccana_uninfected_2",-1.17
"2018-03-26 11:50:00","uninfected","E_moluccana_uninfected_2",-1.22
"2018-03-26 12:00:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 12:10:00","uninfected","E_moluccana_uninfected_2",-1.29
"2018-03-26 12:20:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 12:30:00","uninfected","E_moluccana_uninfected_2",-1.29
"2018-03-26 12:40:00","uninfected","E_moluccana_uninfected_2",-1.3
"2018-03-26 12:50:00","uninfected","E_moluccana_uninfected_2",-1.17
"2018-03-26 13:00:00","uninfected","E_moluccana_uninfected_2",-1.08
"2018-03-26 13:10:00","uninfected","E_moluccana_uninfected_2",-1.19
"2018-03-26 13:20:00","uninfected","E_moluccana_uninfected_2",-1.23
"2018-03-26 13:30:00","uninfected","E_moluccana_uninfected_2",-1.31
"2018-03-26 13:40:00","uninfected","E_moluccana_uninfected_2",-1.2
"2018-03-26 13:50:00","uninfected","E_moluccana_uninfected_2",-1.31
"2018-03-26 14:00:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 14:10:00","uninfected","E_moluccana_uninfected_2",-1.24
"2018-03-26 14:20:00","uninfected","E_moluccana_uninfected_2",-1.3
"2018-03-26 14:30:00","uninfected","E_moluccana_uninfected_2",-1.35
"2018-03-26 14:40:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 14:50:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 15:00:00","uninfected","E_moluccana_uninfected_2",-1.33
"2018-03-26 15:10:00","uninfected","E_moluccana_uninfected_2",-1.33
"2018-03-26 15:20:00","uninfected","E_moluccana_uninfected_2",-1.18
"2018-03-26 15:30:00","uninfected","E_moluccana_uninfected_2",-1.24
"2018-03-26 15:40:00","uninfected","E_moluccana_uninfected_2",-1.26
"2018-03-26 15:50:00","uninfected","E_moluccana_uninfected_2",-1.31
"2018-03-26 16:00:00","uninfected","E_moluccana_uninfected_2",-1.4
"2018-03-26 16:10:00","uninfected","E_moluccana_uninfected_2",-1.44
"2018-03-26 16:20:00","uninfected","E_moluccana_uninfected_2",-1.47
"2018-03-26 16:30:00","uninfected","E_moluccana_uninfected_2",-1.49
"2018-03-26 16:40:00","uninfected","E_moluccana_uninfected_2",-1.4
"2018-03-26 16:50:00","uninfected","E_moluccana_uninfected_2",-1.46
"2018-03-26 17:00:00","uninfected","E_moluccana_uninfected_2",-1.39
"2018-03-26 17:10:00","uninfected","E_moluccana_uninfected_2",-1.38
"2018-03-26 17:20:00","uninfected","E_moluccana_uninfected_2",-1.39
"2018-03-26 17:30:00","uninfected","E_moluccana_uninfected_2",-1.34
"2018-03-26 17:40:00","uninfected","E_moluccana_uninfected_2",-1.35
"2018-03-26 17:50:00","uninfected","E_moluccana_uninfected_2",-1.32
"2018-03-26 18:00:00","uninfected","E_moluccana_uninfected_2",-1.27
"2018-03-26 18:10:00","uninfected","E_moluccana_uninfected_2",-1.24
"2018-03-26 18:20:00","uninfected","E_moluccana_uninfected_2",-1.19
"2018-03-26 18:30:00","uninfected","E_moluccana_uninfected_2",-1.14
"2018-03-26 18:40:00","uninfected","E_moluccana_uninfected_2",-1.11
"2018-03-26 18:50:00","uninfected","E_moluccana_uninfected_2",-1.03
"2018-03-26 19:00:00","uninfected","E_moluccana_uninfected_2",-0.99
"2018-03-26 19:10:00","uninfected","E_moluccana_uninfected_2",-0.91
"2018-03-26 19:20:00","uninfected","E_moluccana_uninfected_2",-0.88
"2018-03-26 19:30:00","uninfected","E_moluccana_uninfected_2",-0.84
"2018-03-26 19:40:00","uninfected","E_moluccana_uninfected_2",-0.78
"2018-03-26 19:50:00","uninfected","E_moluccana_uninfected_2",-0.76
"2018-03-26 20:00:00","uninfected","E_moluccana_uninfected_2",-0.73
"2018-03-26 20:10:00","uninfected","E_moluccana_uninfected_2",-0.68
"2018-03-26 20:20:00","uninfected","E_moluccana_uninfected_2",-0.67
"2018-03-26 20:30:00","uninfected","E_moluccana_uninfected_2",-0.6
"2018-03-26 20:40:00","uninfected","E_moluccana_uninfected_2",-0.52
"2018-03-26 20:50:00","uninfected","E_moluccana_uninfected_2",-0.54
"2018-03-26 21:00:00","uninfected","E_moluccana_uninfected_2",-0.54
"2018-03-26 21:10:00","uninfected","E_moluccana_uninfected_2",-0.51
"2018-03-26 21:20:00","uninfected","E_moluccana_uninfected_2",-0.47
"2018-03-26 21:30:00","uninfected","E_moluccana_uninfected_2",-0.43
"2018-03-26 21:40:00","uninfected","E_moluccana_uninfected_2",-0.38
"2018-03-26 21:50:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 22:00:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 22:10:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 22:20:00","uninfected","E_moluccana_uninfected_2",-0.34
"2018-03-26 22:30:00","uninfected","E_moluccana_uninfected_2",-0.36
"2018-03-26 22:40:00","uninfected","E_moluccana_uninfected_2",-0.36
"2018-03-26 22:50:00","uninfected","E_moluccana_uninfected_2",-0.34
"2018-03-26 23:00:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 23:10:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 23:20:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 23:30:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 23:40:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-26 23:50:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:00:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:10:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:20:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:30:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:40:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 00:50:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:00:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:10:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:20:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:30:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:40:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 01:50:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 02:00:00","uninfected","E_moluccana_uninfected_2",0
"2018-03-27 02:10:00","uninfected","E_moluccana_uninfected_2",0
